2021-03-02_15:09:59,234,17,૧૭-મોંઘવાણ,1,SC,જીગરભાઇ ખંડુભાઇ સોલંકી,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,2668,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,18,૧૮-પીપળકુવા,1,ST,કુંજલતાબેન દાઊદભાઈ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,2807,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,19,૧૯-સીસોર,1,ST Female,કમળાબેન અશ્વિનભાઇ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,2160,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,20,૨૦-ટાપરવાડા,1,ST,રમીલાબેન રાયસીંગભાઇ ગામીત,ભારતીય જનતા પાર્ટી,2527,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,21,૨૧-ટોકરવા,1,ST Female,ઉર્મિલાબેન રાકેશભાઇ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,2501,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,22,૨૨-ઉખલદા,1,ST Female,દીનુબેન હસમુખભાઇ ચૌધરી,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1915,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,23,૨૩-વાડીભેંસરોટ,1,ST,પ્રદિપભાઈ ઠગાભાઈ ચૌધરી,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1937,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:09:59,234,24,૨૪-વાઝરડા,1,ST Female,ઉષાબેન ધીરજભાઇ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,2156,ચુંટાયેલ,Taluka Panchayat,Songadh
2021-03-02_15:10:07,44,1,વોર્ડ-1,1,ST Female,નયનાબેન હરેશભાઈ ગામીત,ભારતીય જનતા પાર્ટી,1589,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,1,વોર્ડ-1,2,General Female,દુર્ગાબેન સતિષભાઈ ગામીત,ભારતીય જનતા પાર્ટી,1572,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,1,વોર્ડ-1,3,ST,મહેશભાઈ ફરામભાઈ ગામીત,ભારતીય જનતા પાર્ટી,1515,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,1,વોર્ડ-1,4,General,રિતેષભાઈ હિતેન્દ્રભાઈ ઉપાધ્યાય,ભારતીય જનતા પાર્ટી,1615,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,2,વોર્ડ-2,1,ST Female,પ્રીતિબેન જીતેન્દ્રભાઈ ગામીત,ભારતીય જનતા પાર્ટી,1835,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,2,વોર્ડ-2,2,SC Female,નિમિષાબેન હેમંતભાઈ તરસાડીયા,ભારતીય જનતા પાર્ટી,1871,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,2,વોર્ડ-2,3,General,સંજય ભાનુસેઠ સોની,ભારતીય જનતા પાર્ટી,1869,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,2,વોર્ડ-2,4,General,મૃણાલકુમાર યગ્નેશભાઈ જોષી,ભારતીય જનતા પાર્ટી,1810,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,3,વોર્ડ-3,1,ST Female,રતિલાબેન રાજનભાઈ ચૌધરી,ભારતીય જનતા પાર્ટી,1282,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,3,વોર્ડ-3,2,General Female,નિલમબેન ગૌરાંગભાઈ શાહ,ભારતીય જનતા પાર્ટી,1357,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,3,વોર્ડ-3,3,General,કુલીનભાઈ શિરીષભાઈ પ્રધાન,ભારતીય જનતા પાર્ટી,1664,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,3,વોર્ડ-3,4,General,અલ્પેશભાઈ સખારામભાઈ પટેલ (શિવ ઓટોવાળા),ભારતીય જનતા પાર્ટી,1477,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,4,વોર્ડ-4,1,ST Female,રાહેલબેન સુનીલભાઈ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1567,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,4,વોર્ડ-4,2,General Female,રીનાબેન નયનભાઈ પટેલ,ભારતીય જનતા પાર્ટી,1668,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,4,વોર્ડ-4,3,ST,કલ્પેશભાઈ ઈશ્વરભાઈ ઢોડિયા,ભારતીય જનતા પાર્ટી,1750,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,4,વોર્ડ-4,4,General,જોનિલ ગીરીશભાઈ ગામીત,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1604,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,5,વોર્ડ-5,1,ST Female,કિતાબેન જીતુભાઈ ચૌધરી,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1805,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,5,વોર્ડ-5,2,General Female,દ્રષ્ટિ ઉદયભાઈ જોષી,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1770,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,5,વોર્ડ-5,3,OBC,દયારામ અંકુશભાઈ ભોઈ,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1800,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,5,વોર્ડ-5,4,General,દિલીપભાઈ અમૃતભાઈ જાદવ,ભારતીય રાષ્ટ્રિય કોંગ્રેસ,1804,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,6,વોર્ડ-6,1,OBC Female,સેજલબેન હેમંતભાઈ રાણા,ભારતીય જનતા પાર્ટી,1847,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,6,વોર્ડ-6,2,General Female,પ્રિતીબેન અતુલભાઈ શાહ,ભારતીય જનતા પાર્ટી,1903,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,6,વોર્ડ-6,3,ST,રાકેશભાઈ દિનેશભાઈ ચૌધરી,ભારતીય જનતા પાર્ટી,1713,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,6,વોર્ડ-6,4,General,પરેશકુમાર ભીખુભાઈ શાહ,ભારતીય જનતા પાર્ટી,1769,ચુંટાયેલ,Nagarpalika,Vyara
2021-03-02_15:10:07,44,7,વોર્ડ-7,1,OBC Female,0,0,0,0,Nagarpalika,Vyara
2021-03-02_15:10:07,44,7,વોર્ડ-7,2,General Female,0,0,0,0,Nagarpalika,Vyara
2021-03-02_15:10:07,44,7,વોર્ડ-7,3,ST,0,0,0,0,Nagarpalika,Vyara
2021-03-02_15:10:07,44,7,વોર્ડ-7,4,General,0,0,0,0,Nagarpalika,Vyara
